SEASON_ID,PLAYER_ID,GAME_ID,GAME_DATE,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,TEAM_NAME,PLAYER_NAME,TEAM_ID
22023,1630170,22300853,2024-02-29,1,38,12,20,0.6,3,6,0.5,1,1,1.0,1,2,3,9,1,2,1,1,28,10,San Antonio Spurs,Devin Vassell,1610612759
22023,1630170,22300838,2024-02-27,0,39,9,18,0.5,2,8,0.25,1,3,0.333,0,6,6,6,3,0,3,2,21,-3,San Antonio Spurs,Devin Vassell,1610612759
22023,1630170,22300825,2024-02-25,0,34,10,19,0.526,4,8,0.5,3,4,0.75,3,6,9,5,0,3,6,1,27,-14,San Antonio Spurs,Devin Vassell,1610612759
22023,1630170,22300813,2024-02-23,0,30,3,15,0.2,2,5,0.4,2,2,1.0,1,2,3,3,0,2,2,1,10,-11,San Antonio Spurs,Devin Vassell,1610612759
22023,1630170,22300803,2024-02-22,0,37,13,18,0.722,3,4,0.75,3,5,0.6,0,1,1,7,0,0,1,1,32,-4,San Antonio Spurs,Devin Vassell,1610612759
22023,1630170,22300785,2024-02-14,0,31,4,16,0.25,1,4,0.25,2,3,0.667,0,4,4,6,3,0,1,1,11,-19,San Antonio Spurs,Devin Vassell,1610612759
22023,1630170,22300764,2024-02-12,1,27,9,15,0.6,5,7,0.714,2,2,1.0,1,2,3,6,1,0,0,1,25,17,San Antonio Spurs,Devin Vassell,1610612759
22023,1630170,22300750,2024-02-10,0,34,7,20,0.35,2,6,0.333,1,1,1.0,1,5,6,4,0,1,2,0,17,-18,San Antonio Spurs,Devin Vassell,1610612759
22023,1630170,22300734,2024-02-08,0,35,11,18,0.611,3,7,0.429,5,6,0.833,1,4,5,4,0,0,2,0,30,-14,San Antonio Spurs,Devin Vassell,1610612759
22023,1630170,22300730,2024-02-07,0,32,8,18,0.444,1,6,0.167,2,2,1.0,0,3,3,3,1,0,2,1,19,-11,San Antonio Spurs,Devin Vassell,1610612759
22023,1630170,22300703,2024-02-03,0,34,7,16,0.438,3,8,0.375,5,5,1.0,0,6,6,3,0,1,0,0,22,-10,San Antonio Spurs,Devin Vassell,1610612759
22023,1630170,22300696,2024-02-02,0,36,11,21,0.524,5,10,0.5,1,2,0.5,0,3,3,3,0,1,2,0,28,7,San Antonio Spurs,Devin Vassell,1610612759
22023,1630170,22300681,2024-01-31,0,37,8,18,0.444,3,8,0.375,7,10,0.7,0,4,4,4,0,1,1,1,26,-16,San Antonio Spurs,Devin Vassell,1610612759
22023,1630170,22300665,2024-01-29,0,35,9,19,0.474,1,5,0.2,5,6,0.833,1,4,5,4,0,1,5,1,24,-3,San Antonio Spurs,Devin Vassell,1610612759
22023,1630170,22300649,2024-01-27,1,36,11,17,0.647,3,6,0.5,0,0,0.0,0,4,4,5,2,0,2,2,25,-9,San Antonio Spurs,Devin Vassell,1610612759
22023,1630170,22300641,2024-01-26,1,32,5,14,0.357,2,7,0.286,3,5,0.6,0,4,4,2,0,0,1,1,15,19,San Antonio Spurs,Devin Vassell,1610612759
22023,1630170,22300622,2024-01-24,0,34,9,14,0.643,1,4,0.25,2,2,1.0,1,4,5,7,0,1,0,1,21,-19,San Antonio Spurs,Devin Vassell,1610612759
22023,1630170,22300608,2024-01-22,0,38,7,13,0.538,2,6,0.333,6,6,1.0,0,4,4,9,0,0,1,3,22,-17,San Antonio Spurs,Devin Vassell,1610612759
22023,1630170,22300594,2024-01-20,1,34,8,14,0.571,4,6,0.667,1,3,0.333,0,5,5,5,1,0,4,1,21,23,San Antonio Spurs,Devin Vassell,1610612759
22023,1630170,22300584,2024-01-19,0,36,6,13,0.462,4,8,0.5,1,2,0.5,0,5,5,7,2,0,2,1,17,-5,San Antonio Spurs,Devin Vassell,1610612759
22023,1630170,22300571,2024-01-17,0,32,7,15,0.467,0,5,0.0,7,8,0.875,0,2,2,3,1,0,1,1,21,-15,San Antonio Spurs,Devin Vassell,1610612759
22023,1630170,22300559,2024-01-15,0,30,2,11,0.182,0,5,0.0,0,0,0.0,1,3,4,4,0,1,0,0,4,-4,San Antonio Spurs,Devin Vassell,1610612759
22023,1630170,22300548,2024-01-13,0,34,1,13,0.077,1,8,0.125,2,3,0.667,0,4,4,2,1,0,2,0,5,-13,San Antonio Spurs,Devin Vassell,1610612759
22023,1630170,22300541,2024-01-12,1,26,4,10,0.4,1,3,0.333,3,3,1.0,0,3,3,5,2,0,2,2,12,28,San Antonio Spurs,Devin Vassell,1610612759
22023,1630170,22300519,2024-01-10,1,27,6,12,0.5,1,5,0.2,3,4,0.75,0,3,3,5,1,0,1,0,16,13,San Antonio Spurs,Devin Vassell,1610612759
22023,1630170,22300497,2024-01-07,0,35,9,19,0.474,4,9,0.444,0,0,0.0,0,2,2,3,3,0,0,2,22,12,San Antonio Spurs,Devin Vassell,1610612759
22023,1630170,22300477,2024-01-04,0,35,14,21,0.667,6,9,0.667,0,0,0.0,1,5,6,4,1,0,0,0,34,-10,San Antonio Spurs,Devin Vassell,1610612759
22023,1630170,22300460,2024-01-02,0,34,3,8,0.375,1,2,0.5,4,5,0.8,1,1,2,3,1,1,2,2,11,-7,San Antonio Spurs,Devin Vassell,1610612759
22023,1630170,22300448,2023-12-31,0,31,9,15,0.6,2,4,0.5,2,2,1.0,0,4,4,1,2,0,2,3,22,-34,San Antonio Spurs,Devin Vassell,1610612759
22023,1630170,22300437,2023-12-29,0,31,8,16,0.5,3,6,0.5,3,4,0.75,0,3,3,5,4,1,0,1,22,-6,San Antonio Spurs,Devin Vassell,1610612759
22023,1630170,22300427,2023-12-28,1,35,7,16,0.438,2,9,0.222,1,1,1.0,0,5,5,7,4,1,1,0,17,18,San Antonio Spurs,Devin Vassell,1610612759
22023,1630170,22300412,2023-12-26,0,34,8,18,0.444,5,10,0.5,1,1,1.0,1,3,4,3,3,0,1,2,22,-11,San Antonio Spurs,Devin Vassell,1610612759
22023,1630170,22300398,2023-12-23,0,30,3,13,0.231,0,6,0.0,3,3,1.0,0,0,0,5,0,0,0,1,9,-38,San Antonio Spurs,Devin Vassell,1610612759
22023,1630170,22300376,2023-12-21,0,31,7,15,0.467,3,8,0.375,4,4,1.0,1,3,4,2,1,0,1,0,21,-4,San Antonio Spurs,Devin Vassell,1610612759
22023,1630170,22300361,2023-12-19,0,33,7,18,0.389,2,6,0.333,1,1,1.0,0,3,3,2,0,0,2,0,17,-12,San Antonio Spurs,Devin Vassell,1610612759
22023,1630170,22300345,2023-12-17,0,30,5,13,0.385,3,7,0.429,0,1,0.0,0,2,2,3,0,0,1,2,13,-15,San Antonio Spurs,Devin Vassell,1610612759
22023,1630170,22300331,2023-12-15,1,35,12,19,0.632,5,10,0.5,7,7,1.0,0,6,6,3,1,1,1,1,36,20,San Antonio Spurs,Devin Vassell,1610612759
22023,1630170,22300316,2023-12-13,0,35,5,15,0.333,1,7,0.143,2,2,1.0,0,5,5,4,2,0,2,0,13,5,San Antonio Spurs,Devin Vassell,1610612759
22023,1630170,22300298,2023-12-11,0,31,5,16,0.313,1,9,0.111,3,5,0.6,3,3,6,2,0,0,0,1,14,1,San Antonio Spurs,Devin Vassell,1610612759
22023,1630170,22301223,2023-12-08,0,34,4,15,0.267,1,9,0.111,2,3,0.667,0,2,2,5,1,0,3,1,11,-14,San Antonio Spurs,Devin Vassell,1610612759
22023,1630170,22301210,2023-12-06,0,31,9,16,0.563,4,8,0.5,0,0,0.0,0,3,3,2,1,1,0,1,22,4,San Antonio Spurs,Devin Vassell,1610612759
22023,1630170,22300278,2023-12-01,0,27,5,12,0.417,2,7,0.286,2,2,1.0,0,0,0,1,2,0,3,2,14,-16,San Antonio Spurs,Devin Vassell,1610612759
22023,1630170,22300272,2023-11-30,0,27,8,14,0.571,4,10,0.4,5,5,1.0,0,4,4,4,0,0,2,1,25,-4,San Antonio Spurs,Devin Vassell,1610612759
22023,1630170,22300252,2023-11-26,0,26,7,13,0.538,4,7,0.571,1,1,1.0,0,1,1,3,1,0,0,1,19,5,San Antonio Spurs,Devin Vassell,1610612759
22023,1630170,22300051,2023-11-24,0,27,10,19,0.526,4,10,0.4,0,0,0.0,1,3,4,1,1,0,2,2,24,-9,San Antonio Spurs,Devin Vassell,1610612759
22023,1630170,22300235,2023-11-22,0,27,6,15,0.4,2,8,0.25,4,5,0.8,1,3,4,4,1,0,2,2,18,-7,San Antonio Spurs,Devin Vassell,1610612759
22023,1630170,22300021,2023-11-14,0,25,5,12,0.417,1,2,0.5,1,2,0.5,0,3,3,4,2,1,1,1,12,-20,San Antonio Spurs,Devin Vassell,1610612759
22023,1630170,22300184,2023-11-12,0,33,5,12,0.417,4,9,0.444,0,0,0.0,2,5,7,4,0,0,1,0,14,-15,San Antonio Spurs,Devin Vassell,1610612759
22023,1630170,22300013,2023-11-10,0,35,8,16,0.5,6,11,0.545,7,9,0.778,0,3,3,4,1,0,1,1,29,2,San Antonio Spurs,Devin Vassell,1610612759
22023,1630170,22300161,2023-11-08,0,12,2,6,0.333,0,2,0.0,0,0,0.0,0,2,2,2,0,0,1,0,4,-3,San Antonio Spurs,Devin Vassell,1610612759
22023,1630170,22300131,2023-11-02,1,17,7,10,0.7,3,3,1.0,0,0,0.0,0,2,2,1,0,0,0,2,17,16,San Antonio Spurs,Devin Vassell,1610612759
22023,1630170,22300113,2023-10-31,1,36,7,17,0.412,3,8,0.375,1,2,0.5,1,5,6,5,3,0,3,0,18,-1,San Antonio Spurs,Devin Vassell,1610612759
22023,1630170,22300099,2023-10-29,0,28,6,10,0.6,1,3,0.333,1,1,1.0,0,1,1,0,1,0,2,2,14,-30,San Antonio Spurs,Devin Vassell,1610612759
22023,1630170,22300083,2023-10-27,1,40,7,13,0.538,3,7,0.429,8,11,0.727,0,3,3,2,0,0,1,0,25,2,San Antonio Spurs,Devin Vassell,1610612759
22023,1630170,22300073,2023-10-25,0,35,9,17,0.529,1,6,0.167,4,5,0.8,1,4,5,3,2,0,2,2,23,4,San Antonio Spurs,Devin Vassell,1610612759
22024,1630170,22400354,2024-12-08,1,28,3,11,0.273,0,4,0.0,1,1,1.0,1,3,4,4,0,1,1,2,7,-1,San Antonio Spurs,Devin Vassell,1610612759
22024,1630170,22400331,2024-12-05,0,25,6,15,0.4,1,5,0.2,4,6,0.667,0,3,3,2,4,0,1,2,17,7,San Antonio Spurs,Devin Vassell,1610612759
22024,1630170,22400057,2024-12-03,0,28,10,14,0.714,4,5,0.8,1,1,1.0,0,2,2,1,2,0,1,3,25,-2,San Antonio Spurs,Devin Vassell,1610612759
22024,1630170,22400313,2024-12-01,1,24,8,12,0.667,5,8,0.625,0,0,0.0,0,0,0,3,0,1,2,1,21,-9,San Antonio Spurs,Devin Vassell,1610612759
22024,1630170,22400296,2024-11-27,0,21,5,10,0.5,2,3,0.667,2,2,1.0,1,2,3,1,2,0,3,3,14,-22,San Antonio Spurs,Devin Vassell,1610612759
22024,1630170,22400015,2024-11-15,0,22,6,13,0.462,3,8,0.375,0,0,0.0,0,0,0,5,1,1,0,4,15,-13,San Antonio Spurs,Devin Vassell,1610612759
22024,1630170,22400224,2024-11-13,1,25,5,14,0.357,1,8,0.125,6,6,1.0,0,2,2,3,1,1,3,0,17,-18,San Antonio Spurs,Devin Vassell,1610612759
22024,1630170,22400216,2024-11-11,1,21,3,9,0.333,3,5,0.6,3,3,1.0,1,1,2,4,0,0,1,0,12,-3,San Antonio Spurs,Devin Vassell,1610612759
22024,1630170,22400197,2024-11-09,0,22,8,13,0.615,3,6,0.5,2,2,1.0,0,1,1,2,0,0,3,5,21,-13,San Antonio Spurs,Devin Vassell,1610612759
22023,203084,22301200,2024-04-14,1,31,5,8,0.625,2,4,0.5,5,7,0.714,1,4,5,3,2,0,1,1,17,37,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22301185,2024-04-12,0,41,3,10,0.3,1,4,0.25,5,5,1.0,2,4,6,3,1,1,0,0,12,7,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22301170,2024-04-11,0,32,9,15,0.6,2,6,0.333,2,2,1.0,1,4,5,4,1,0,0,2,22,-18,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22301153,2024-04-09,0,27,1,8,0.125,0,4,0.0,8,10,0.8,2,4,6,0,1,0,1,1,10,-3,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22301141,2024-04-07,1,11,1,4,0.25,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,-15,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22301118,2024-04-05,0,28,3,9,0.333,2,8,0.25,2,4,0.5,1,4,5,1,0,0,0,0,10,17,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22301112,2024-04-04,0,15,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,0,1,0,3,0,0,1,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22301101,2024-04-02,1,25,2,7,0.286,2,5,0.4,0,0,0.0,1,1,2,1,1,0,0,1,6,-1,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22301086,2024-03-31,1,29,9,12,0.75,5,7,0.714,1,2,0.5,1,1,2,2,0,0,0,0,24,22,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22301073,2024-03-29,0,40,8,19,0.421,1,4,0.25,3,3,1.0,2,4,6,2,0,0,3,1,20,-4,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22301047,2024-03-26,0,24,3,10,0.3,1,4,0.25,0,0,0.0,2,3,5,3,1,0,0,0,7,-10,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22301042,2024-03-25,1,26,2,8,0.25,1,4,0.25,1,1,1.0,0,3,3,1,0,0,1,1,6,-2,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22301020,2024-03-23,1,37,3,10,0.3,0,4,0.0,3,4,0.75,1,3,4,0,0,0,1,1,9,8,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22301005,2024-03-21,0,28,3,7,0.429,0,2,0.0,6,8,0.75,0,2,2,1,1,1,1,2,12,-6,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300999,2024-03-20,1,19,6,9,0.667,3,5,0.6,1,2,0.5,0,2,2,1,0,0,0,1,16,11,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300989,2024-03-18,1,24,5,11,0.455,1,4,0.25,0,0,0.0,0,5,5,0,0,0,2,1,11,-14,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300975,2024-03-16,0,36,5,13,0.385,2,7,0.286,4,4,1.0,4,2,6,3,1,0,2,1,16,-6,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300954,2024-03-13,1,38,8,15,0.533,7,11,0.636,0,0,0.0,0,2,2,2,0,0,0,2,23,8,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300945,2024-03-12,1,32,6,12,0.5,4,7,0.571,0,0,0.0,0,6,6,2,1,0,0,2,16,19,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300929,2024-03-10,0,21,2,6,0.333,0,1,0.0,1,2,0.5,0,1,1,0,0,0,0,2,5,-17,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300908,2024-03-07,1,30,6,9,0.667,0,2,0.0,5,5,1.0,1,0,1,2,0,0,0,1,17,-2,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300901,2024-03-06,1,15,5,7,0.714,1,3,0.333,0,0,0.0,0,0,0,0,0,1,2,2,11,-10,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300883,2024-03-04,0,25,3,7,0.429,1,4,0.25,3,4,0.75,1,0,1,1,1,0,0,0,10,-7,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300862,2024-03-01,1,41,6,12,0.5,2,5,0.4,0,2,0.0,0,2,2,0,1,0,1,3,14,2,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300847,2024-02-28,0,19,2,6,0.333,1,4,0.25,2,2,1.0,1,3,4,3,0,0,0,0,7,-21,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300831,2024-02-26,0,20,3,7,0.429,2,3,0.667,2,2,1.0,1,1,2,0,1,0,1,1,10,-18,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300827,2024-02-25,1,36,8,12,0.667,4,7,0.571,2,3,0.667,1,1,2,1,1,0,1,0,22,16,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300803,2024-02-22,1,17,2,5,0.4,0,1,0.0,1,2,0.5,1,3,4,0,1,0,0,2,5,-7,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300786,2024-02-14,1,33,6,9,0.667,3,6,0.5,5,6,0.833,0,5,5,0,0,1,1,2,20,8,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300774,2024-02-13,0,37,4,8,0.5,1,4,0.25,0,0,0.0,1,4,5,0,0,0,0,3,9,-3,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300760,2024-02-11,0,21,4,7,0.571,1,4,0.25,5,5,1.0,0,1,1,0,0,0,0,3,14,-27,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300746,2024-02-09,1,21,3,6,0.5,2,4,0.5,1,1,1.0,1,1,2,2,1,0,0,0,9,10,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300732,2024-02-07,0,24,4,10,0.4,0,4,0.0,0,0,0.0,0,4,4,0,1,0,0,0,8,-17,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300714,2024-02-05,0,30,8,15,0.533,6,10,0.6,0,0,0.0,0,1,1,0,1,0,0,1,22,-9,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300700,2024-02-03,1,35,4,10,0.4,1,5,0.2,2,2,1.0,0,1,1,0,1,0,1,1,11,8,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300691,2024-02-02,1,37,9,14,0.643,4,7,0.571,0,2,0.0,1,3,4,1,3,0,3,2,22,7,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300678,2024-01-31,0,37,4,13,0.308,0,6,0.0,1,2,0.5,2,3,5,1,0,0,1,1,9,1,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300663,2024-01-29,1,35,5,15,0.333,2,10,0.2,0,0,0.0,0,3,3,4,0,0,1,1,12,15,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300651,2024-01-27,1,38,6,11,0.545,4,7,0.571,4,5,0.8,1,5,6,3,1,1,0,1,20,-10,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300632,2024-01-25,1,40,14,24,0.583,7,12,0.583,4,4,1.0,1,3,4,0,2,1,1,0,39,2,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300613,2024-01-22,1,30,10,20,0.5,4,8,0.5,8,8,1.0,2,2,4,0,1,0,0,2,32,9,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300583,2024-01-18,0,22,1,2,0.5,0,1,0.0,0,0,0.0,0,1,1,1,0,0,1,1,2,0,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300567,2024-01-16,0,34,3,9,0.333,2,6,0.333,0,0,0.0,0,3,3,3,0,0,2,2,8,-11,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300552,2024-01-14,0,32,6,9,0.667,1,4,0.25,1,1,1.0,0,1,1,1,1,0,0,0,14,-1,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300532,2024-01-12,0,21,1,5,0.2,0,4,0.0,2,2,1.0,2,0,2,0,1,0,1,1,4,-11,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300518,2024-01-10,1,22,2,4,0.5,2,4,0.5,0,0,0.0,1,1,2,1,0,0,1,0,6,-3,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300512,2024-01-09,1,14,0,1,0.0,0,0,0.0,0,2,0.0,0,1,1,1,0,0,0,0,0,-9,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300500,2024-01-07,0,22,4,9,0.444,2,5,0.4,0,0,0.0,1,0,1,0,1,0,0,1,10,-13,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300492,2024-01-05,1,34,5,12,0.417,5,8,0.625,1,2,0.5,3,1,4,2,0,0,1,3,16,2,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300476,2024-01-03,1,36,5,9,0.556,4,6,0.667,3,5,0.6,1,2,3,1,1,0,0,4,17,1,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300464,2024-01-02,0,24,1,2,0.5,1,2,0.5,0,0,0.0,0,1,1,1,2,0,1,2,3,1,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300449,2023-12-31,1,20,4,8,0.5,2,5,0.4,1,1,1.0,0,2,2,0,0,1,1,2,11,8,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300431,2023-12-29,1,12,0,2,0.0,0,2,0.0,2,2,1.0,0,0,0,0,0,0,0,1,2,-4,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300413,2023-12-26,0,36,3,8,0.375,0,3,0.0,3,3,1.0,2,3,5,1,1,0,2,2,9,-9,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300400,2023-12-23,0,31,3,6,0.5,0,2,0.0,6,6,1.0,0,3,3,1,0,0,0,3,12,-12,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300387,2023-12-22,1,37,5,10,0.5,4,8,0.5,5,6,0.833,0,1,1,0,2,1,0,2,19,16,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300373,2023-12-20,0,30,3,5,0.6,2,2,1.0,2,4,0.5,1,3,4,3,0,0,0,1,10,-21,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300358,2023-12-18,1,34,8,11,0.727,2,4,0.5,1,1,1.0,0,0,0,0,1,0,1,1,19,22,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300342,2023-12-16,1,33,6,11,0.545,3,5,0.6,1,1,1.0,2,2,4,2,1,0,0,1,16,5,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300324,2023-12-14,1,21,2,7,0.286,1,4,0.25,0,0,0.0,2,1,3,2,0,0,2,1,5,-9,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300309,2023-12-12,0,19,1,3,0.333,0,2,0.0,0,0,0.0,0,1,1,1,0,0,0,2,2,-13,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300303,2023-12-11,1,27,5,7,0.714,3,4,0.75,1,1,1.0,0,2,2,1,0,1,1,1,14,22,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22301228,2023-12-08,1,32,3,11,0.273,1,4,0.25,2,3,0.667,4,4,8,2,1,0,0,0,9,8,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22301204,2023-12-04,0,34,1,3,0.333,1,3,0.333,1,2,0.5,1,3,4,1,1,1,2,0,4,-11,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300290,2023-12-02,1,33,5,9,0.556,1,2,0.5,0,0,0.0,2,1,3,0,0,0,0,1,11,11,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300264,2023-11-29,0,34,3,7,0.429,1,3,0.333,2,2,1.0,1,4,5,4,1,0,0,3,9,-9,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300060,2023-11-28,1,26,5,8,0.625,2,5,0.4,0,0,0.0,0,4,4,1,1,1,1,1,12,-10,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300050,2023-11-24,1,33,7,11,0.636,2,4,0.5,2,2,1.0,0,4,4,2,1,0,2,0,18,5,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300233,2023-11-22,0,41,6,13,0.462,4,9,0.444,6,6,1.0,2,1,3,0,0,0,0,2,22,-6,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300222,2023-11-20,0,30,4,9,0.444,3,6,0.5,5,6,0.833,0,4,4,0,1,0,0,0,16,-23,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300212,2023-11-19,1,34,4,11,0.364,1,7,0.143,3,3,1.0,2,2,4,6,1,0,3,1,12,17,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300032,2023-11-17,1,26,2,7,0.286,1,6,0.167,2,3,0.667,0,2,2,1,1,0,1,2,7,5,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300198,2023-11-15,1,39,5,10,0.5,3,6,0.5,0,0,0.0,0,1,1,2,4,0,2,3,13,16,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300191,2023-11-13,1,22,2,4,0.5,0,2,0.0,0,0,0.0,2,3,5,3,0,0,1,0,4,8,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300016,2023-11-10,1,26,1,8,0.125,0,4,0.0,2,2,1.0,2,2,4,1,0,0,1,1,4,7,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300170,2023-11-08,1,36,5,8,0.625,2,5,0.4,0,0,0.0,1,4,5,0,1,0,1,3,12,-1,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300153,2023-11-06,0,22,1,6,0.167,0,4,0.0,1,2,0.5,0,0,0,1,0,0,0,0,3,-21,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300137,2023-11-04,0,32,3,7,0.429,3,4,0.75,4,5,0.8,0,3,3,0,0,0,0,0,13,-19,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300126,2023-11-01,0,31,4,8,0.5,4,7,0.571,2,2,1.0,1,0,1,1,1,0,1,0,14,2,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300100,2023-10-29,1,39,3,9,0.333,0,4,0.0,2,2,1.0,0,2,2,2,0,1,0,1,8,-4,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300087,2023-10-27,0,30,4,5,0.8,1,2,0.5,1,4,0.25,1,3,4,1,1,0,0,1,10,-9,San Antonio Spurs,Harrison Barnes,1610612759
22023,203084,22300072,2023-10-25,1,33,11,16,0.688,5,7,0.714,6,6,1.0,0,4,4,2,1,0,1,2,33,10,San Antonio Spurs,Harrison Barnes,1610612759
22024,203084,22400354,2024-12-08,1,32,4,6,0.667,3,5,0.6,5,6,0.833,0,1,1,3,1,0,0,0,16,20,San Antonio Spurs,Harrison Barnes,1610612759
22024,203084,22400337,2024-12-06,0,27,3,7,0.429,1,3,0.333,0,0,0.0,0,1,1,3,0,1,1,2,7,-21,San Antonio Spurs,Harrison Barnes,1610612759
22024,203084,22400331,2024-12-05,0,22,2,8,0.25,0,3,0.0,4,4,1.0,2,1,3,0,0,0,0,0,8,-8,San Antonio Spurs,Harrison Barnes,1610612759
22024,203084,22400057,2024-12-03,0,24,1,8,0.125,0,3,0.0,0,0,0.0,0,2,2,1,0,0,1,2,2,-6,San Antonio Spurs,Harrison Barnes,1610612759
22024,203084,22400313,2024-12-01,1,27,3,7,0.429,0,1,0.0,2,2,1.0,2,5,7,2,0,0,1,0,8,2,San Antonio Spurs,Harrison Barnes,1610612759
22024,203084,22400296,2024-11-27,0,33,6,10,0.6,5,6,0.833,2,2,1.0,0,2,2,0,0,0,3,2,19,-7,San Antonio Spurs,Harrison Barnes,1610612759
22024,203084,22400038,2024-11-26,1,27,2,6,0.333,0,1,0.0,4,5,0.8,5,3,8,5,0,0,0,1,8,0,San Antonio Spurs,Harrison Barnes,1610612759
22024,203084,22400269,2024-11-23,1,32,7,8,0.875,2,3,0.667,6,8,0.75,2,6,8,2,1,1,0,1,22,-4,San Antonio Spurs,Harrison Barnes,1610612759
